# Present_dist_to_MW[kpc] Present_dist_to_Sun[kpc] Time[Myr] Init_Time[Myr] Gal_long[deg] Gal_lat[deg] x[kpc] y[kpc] z[kpc] vx[kpc/Myr] vy[kpc/Myr] vz[kpc/Myr] Init_x[kpc] Init_y[kpc] Init_z[kpc] Init_vel_mag[kpc/Myr] Init_vx[kpc/Myr] Init_vy[kpc/Myr] Init_vz[kpc/Myr]
43.62347583597216 44.95613684819524 13800.0 10521.782657023557 75.43183782307055 -0.9557297300933241 11.30631534264499 43.50470297295989 -0.7498619345339878 0.18027634419347416 -0.5989469162010512 0.13375803548869777 -0.821699836364189 0.11472192172067193 0.645545402230088 0.698449852129382 -0.6948357496720895 -0.015616505277136414 0.06922139611500282
43.818695698779834 50.67508331520305 13800.0 10753.97090031583 13.363272501320301 27.58573236016892 43.69819639288489 10.380782319207638 23.46638147335159 0.13079758094079064 -0.6599280547665096 0.10123145976241342 -0.7978690964704823 -0.9717908883822223 1.367241301446762 0.6932762477569341 -0.675529420227261 -0.1000890365175379 0.11947444446552315
49.097636273847776 56.241959290525884 13800.0 10936.931750996762 -24.788564157173386 -11.135119986042136 50.098662095062295 -23.136698650091756 -10.861639687302336 0.1176234140230077 -0.5957725574493525 0.25867153474742055 1.373092131085109 0.2446185157436756 -1.4566617913535496 0.6978305510975688 -0.6700129283249391 -0.02398617823275962 -0.1935841346194539
29.252793182084627 26.545052043599952 13800.0 10498.217148620071 -163.12274551702774 78.30830715021538 -5.147541219767513 -1.5617107447609408 25.994300662605305 0.2904773936517689 -0.5935184011941137 0.05587730593232697 0.18617644988364587 -0.16568542105708522 -1.8490557275820558 0.6852780685250061 -0.6742520513065487 0.018432507733052505 -0.12103902333109355
46.84312343671892 52.86868428579877 13800.0 10483.878012244464 -32.45926419508662 23.784068942979772 40.820605214749556 -25.964810707742092 21.321458039359044 0.3421162833217004 -0.350333285122238 0.20138360110959752 0.8127550884482015 1.273812895919946 -1.9852883457655839 0.6734071768642786 -0.6395248290226884 0.1227621327662762 -0.1715070776221616
45.55689672063045 50.56340478551503 13800.0 10346.853900164175 -45.55592957590972 18.835287019766245 33.50921385965063 -34.165872395707936 16.324327044391325 0.31612632224820747 -0.5084754128648663 -0.05872434493427968 -3.725602034819562 2.6887415007870166 1.9452145137886554 0.6103355801465248 -0.5988650866920016 0.09441390348334287 0.07039988042045547
35.9434156002403 41.115341401308925 13800.0 11538.399188068557 -9.34998697128586 45.46223506111178 28.45432237905575 -4.685067943928714 29.306534678390868 0.22227130835471315 -0.7266788146538643 0.08086746136418013 1.7765113627043057 2.722750657697161 0.5306748363057285 0.6973122979391063 -0.6682397946932717 0.183291747480877 0.07812907877875913
35.26175004495578 30.14848777585392 13800.0 10506.233682603197 134.11944945804873 38.79428374467127 -16.358109109281738 16.8687972322517 18.888813130443758 0.2517940081050316 -0.5878083296679588 0.1022322302403052 0.3984456823893875 0.012945975097718283 -2.1365572923627316 0.676511649587986 -0.6602612579248498 0.029653627748884095 -0.14437363219467625
33.19367256151738 25.800266563037386 13800.0 11675.550525966331 167.68308784625157 26.408404298089856 -22.57603618955534 4.929353005002536 11.475095801070472 0.3057236209980182 -0.6610821047789769 0.1721594111209892 4.525202126586045 -0.5503640606864071 -1.553614735210982 0.6671874388232094 -0.6334440393939994 -0.02207979630324565 -0.20832717075526713
39.8561435235073 47.36457691675365 13800.0 10563.789993227047 -5.520505472656297 20.613898931237262 44.126400653860976 -4.264828398809474 16.675585463986526 0.08170092457002602 -0.66710430100192 0.11357818230560615 -0.41217476073224146 0.3501294346629055 0.05817546489889481 0.711184860170264 -0.7105794211694985 -0.012277884504455954 0.026646671422782323
21.03651029366058 26.050745872123503 13800.0 11216.600478569675 -42.67285952605711 14.73291929097345 18.523709006209227 -17.076947702833543 6.625060173457371 0.32817431037570494 -0.4671804981873495 0.3490819689850801 0.44989714604734515 0.8634078046205504 -0.5128565500301122 0.7239136890859214 -0.7152299206466698 0.09084759709264302 -0.06514525278360082
49.374027720891455 52.76428320910338 13800.0 11534.215949907477 59.93382706042824 -17.151930935627263 25.25923634340048 43.633822447002814 -15.560530215328084 0.2179496726127973 -0.6481684070534962 0.18314505222844002 0.9168923962037235 -0.9912889133626258 -1.5427345028421824 0.7156386118577219 -0.6932724773407027 -0.12794390203813916 -0.12305386168173231
45.41592257358027 38.65955960074625 13800.0 10951.317246165241 -166.77107903400588 35.498887909599475 -30.638579567071304 -7.202531998020122 22.449109636094434 0.27783010273327335 -0.5748806108781712 0.11786079088025467 4.14404631684537 -1.5169225939555047 0.9099080159670466 0.6346073403930833 -0.590232756504438 -0.14308436850036904 0.18406149277023212
49.32505193351641 46.765084024659785 13800.0 11170.059259608799 -104.50428748103323 -20.794193686375856 -10.949501625667857 -42.325515127534935 -16.602176579346413 0.2861667181595896 -0.5433003000280459 0.20906720314864877 0.8520583196855833 2.2228477805242854 1.6676211081215044 0.6848921023028717 -0.6538378955937887 0.1927854171180172 0.06638509643711682
43.838271844405966 46.53429408614472 13800.0 10551.543763958025 28.047267531588417 62.466939546005854 18.98471199175095 10.114448990304167 41.26401771893529 0.1964716711754314 -0.6263359159315117 0.044907217080511416 -0.7776132219254691 -0.2639141242205288 0.49018287344126443 0.7048000302739902 -0.6981968731344952 -0.023837546094050845 0.09325224080763421
25.46333450087197 30.890194959098107 13800.0 11519.631383397058 -28.922813606401082 -32.56749704379051 22.78591796962099 -12.59034262276502 -16.62796919452823 0.22015537065820412 -0.6405855334808263 0.3120294441718227 -0.9616160483616448 1.8511556396448048 -4.057791517641724 0.6644045482197206 -0.6437691835966656 0.04860017613199606 -0.15694796853184398
38.443343274892364 43.713609091184765 13800.0 11461.972049398355 -38.150389684288186 27.252548606622305 30.56018413020984 -24.00567591782599 20.017049968286813 0.1741106861119786 -0.7421867918722711 0.031598533178143415 4.915785733028587 -0.8895275693092404 3.8087290003644845 0.6325186979610938 -0.572504367934333 -0.06660314811407647 0.26054303411874535
48.404656782676625 52.351593096032786 13800.0 11454.266871566251 35.96383099038879 -47.91101620432601 28.401770873307104 20.607713679538005 -38.85036483554478 0.21355491037885416 -0.6319699253491005 0.2071862995441623 0.5862143115397933 1.4937057685890565 -1.1809013886728454 0.7142716934376068 -0.6988341121183735 0.0757536089092078 -0.1267924545199039
25.983835726123885 25.782965766262596 13800.0 10967.176751361461 -69.91991914337719 -67.03690197931495 3.453560953043364 -9.44747470052902 -23.73982860575761 0.2535102013081711 -0.5772318769676547 0.25850349781366494 0.27310335164596844 0.4224742092097812 0.5408632255116215 0.7171347451954668 -0.7151729637452185 0.05082986109496486 0.015039943999695429
26.55798136745188 31.33976883104225 13800.0 10554.39541921297 -47.87715613056864 1.3019455891557115 21.01485808309815 -23.23897141884584 0.7120797177828467 0.1915240146935469 -0.6730796180713018 -0.09023200402804268 8.137850143356038 -2.727948457838505 2.4490246264219007 0.5455438936215072 -0.45640511013172436 -0.21464558277042176 0.20794179260194187
34.41428833591433 37.35158418061766 13800.0 11065.482097074642 19.39919563232026 61.19295689900952 16.97647536879588 5.978092819211489 32.729230530205356 0.22472105414712928 -0.6702572124413225 0.06439512390155644 -1.9589101422231714 -0.47888516645845164 -0.4911605863337576 0.697796501163271 -0.6971678207871127 -0.026325449843433237 0.013563089072623788
35.495333906528515 36.507355981231605 13800.0 10663.605950510535 -72.34693129772937 39.48913670954175 8.543953475183839 -26.847649846958024 23.21619257004462 0.3479030261587486 -0.529126072160097 0.04006500327968665 1.6953300258983957 -0.17243263492276564 0.45418167276843174 0.6938373787809176 -0.6864145757027869 0.02904279163370021 0.09696316161542526
43.79586291361613 47.75651074384561 13800.0 10828.63654006201 -51.11274264777797 -28.860370452047224 26.25736822210259 -32.55592604593161 -23.050956851458245 0.20081478176294015 -0.5272376987143377 0.2811495107414983 5.428967308754394 1.906782775956894 -1.458457403471082 0.604477226385217 -0.5169672888997621 0.19550176240606051 -0.2447786761997847
16.87639830095912 15.15883273470002 13800.0 10603.779937126279 84.29418248310813 -61.224711240887295 0.7254827411122312 7.260939895778207 -13.286934804568642 0.258061613484238 -0.6217119926440778 0.22598210806851113 -2.0928347245287404 0.4634795361461007 1.4858361024815714 0.6678516925830515 -0.6646635625151438 0.026123360691241482 0.05971433644376862
41.34346907167944 45.375794444481066 13800.0 11986.382907572604 -7.684037903659142 -55.50477605961509 25.46726006237738 -3.4360842751781746 -37.39752279545945 0.2737642177197492 -0.7009053063018676 0.25745068307819036 5.131432954597225 3.7047381348626396 -1.333179842508928 0.6767914277114444 -0.6365592633166808 0.18856901057408496 -0.13145595901491347
21.992338825942102 19.769498939139506 13800.0 10517.084713410755 95.82506386436422 37.77627887811251 -1.585904463776317 15.54529764086008 12.110397045245147 0.25552396518995985 -0.6413775084060078 0.10253248727897597 0.017844474462436758 0.1922490191800182 -0.0920582193584347 0.7093446140342757 -0.7085234083193193 0.03068207702255995 0.014932229324269134
33.107735125091146 28.47402296933187 13800.0 11297.531922941227 136.165440634462 49.43924215857986 -13.355909775945156 12.82333025739871 21.632194970102645 0.27984994720435097 -0.6412521802135559 0.12396854611833019 1.5317301524913156 1.5903608941910004 1.4877529049938332 0.6913040515068708 -0.6533200581963833 0.16052817744466213 0.15907513141400706
40.54787484109734 32.53113873918901 13800.0 10886.35177583246 -173.56115544345445 11.042821451565837 -31.72739895002915 -3.5805803706178185 6.231098437964174 0.2760910297604713 -0.5682294512509514 0.1396022831979519 -1.9829206572014977 -1.697004288619977 1.2775913051478165 0.6689518679798233 -0.6652088025895155 -0.03491643988587656 0.061438529090578495
36.06330432089768 28.199876769997402 13800.0 11664.645708341417 -163.91420420330567 -8.410828459439825 -26.80436844884414 -7.729485248760829 -4.124795715042941 0.30681121967262764 -0.6395058282719053 0.19340945692730066 0.8609585908227428 -0.12299116977152776 -0.7275563624188911 0.7459955942544394 -0.7403131154276852 0.03397148486517631 -0.08539236493296141
27.311826406904174 33.62392118686713 13800.0 11039.657198619498 25.856353253628324 24.175713775405715 27.6040389263649 13.377824470304915 13.770218711919382 0.1671856665523505 -0.7013940475034304 0.1235266200199864 0.3555735792299279 -0.5274398972424965 -0.041965409886105885 0.7214940177735344 -0.7163175832712312 -0.08334204229724132 0.022289943140007533
32.726614693619425 32.595882847977585 13800.0 11151.200222504076 -74.51999265932952 65.79440832675141 3.567067921278337 -12.879881915782219 29.730056288536893 0.3133263819543603 -0.624461507555985 0.05460126807839526 0.16897626544212088 0.7247124135493531 -0.1314490722817206 0.7266232524795706 -0.719986480244196 0.09571328304649508 0.02097109339127009
37.249027801323976 31.714217580294413 13800.0 11537.034412520055 146.9381328625595 43.6054364857378 -19.246107517106317 12.528135023650284 21.872923329985543 0.28471541769282815 -0.6497975205722701 0.14986048808074373 -1.2867388686566101 0.12982977275844715 -4.455914686100526 0.6593545125474937 -0.6480788133281817 0.028651991926976962 -0.1179885091459981
36.28043684317789 31.55677049890524 13800.0 10457.636246718394 -143.1198076340143 -52.113614598840286 -15.501062247575689 -11.630149117053062 -24.905550887954067 0.2542090507626082 -0.5272804203747783 0.202001306136921 1.7332163139825214 -0.4236752540832909 0.3173874624281661 0.6846703571727765 -0.6841383748384882 -0.02674814947000028 -0.0035663096304259204
31.72269354365989 35.66338107979746 13800.0 10710.36098570476 -47.40771403480503 -32.64373547904663 20.323626155774537 -22.107750584816916 -19.23731618502695 0.19310838518250173 -0.5430215567686085 0.29513955991227664 3.813872626035954 -6.946907907679241 4.412975238621242 0.549111302296764 -0.5057063354851185 -0.19769797214397092 0.0818525281858942
20.845643344136203 27.308214923070967 13800.0 11790.937120278926 -25.200194070372167 20.69718227619125 23.114477173438765 -10.876942965849532 9.651510710809502 0.14037620389834915 -0.8258456987337668 0.13727905929567272 4.107315241456207 -0.709765845194816 1.3113922343575233 0.6940660119947396 -0.6579129139230121 -0.11543973305434567 0.1885521008420608
46.750020066293445 47.65201813048141 13800.0 11261.815713098282 -55.42533116065026 69.89604621251387 9.294845362301979 -13.486397891133347 44.74860616288127 0.27618767516444603 -0.6369767427347472 0.062158599567625566 -0.6869659573213253 0.6852564593307287 -0.7308017664556241 0.7267056717377057 -0.7234209849240963 0.06889306308480121 -0.004117980815151495
45.20085114991351 52.98747927496588 13800.0 11469.484662820743 -0.9422576774718893 16.376589755280683 50.83086328410491 -0.8360142741883945 14.939791760293286 0.15159469469859 -0.7063982315106183 0.1664095135109413 1.5240106619927123 -2.4467634472115862 0.19600948753506137 0.7028923375944333 -0.663954481382193 -0.2283337112193726 0.0329514980275252
40.406264073291034 39.416071468355526 13800.0 11497.666896979517 92.00041297579818 57.32330828871855 -0.7428374747757629 21.267686985290986 33.17770897425354 0.25738491886967496 -0.6659796566625971 0.12824152396644134 -1.8457730202866192 -0.6983683809729662 0.06542541807439103 0.7188516880776266 -0.7169849011044828 -0.027282189817339878 0.04400094497870556
7.9632074910333515 15.467426807330995 13800.0 11938.209434288563 -7.2076461747828695 -14.762490113353321 14.838663902293826 -1.8765710578694936 -3.9412975908538335 0.22976158078284936 -0.8031360485128973 0.37209763653004185 1.374653411605854 0.3404146845611861 -0.3022545386860508 0.7687989196190013 -0.766969744331594 0.02927624703042481 -0.044182478960402505
22.291404381800625 18.58317449199972 13800.0 11825.067276726117 -109.95634916023961 35.28551076590232 -5.1772910603721565 -14.258279588235613 10.734593362582642 0.3894712360000157 -0.6683795280771518 0.1768825867083024 1.896577773185399 -2.1300800399796405 -2.381081099983455 0.7098969897709253 -0.6873973107926511 -0.10233110321551057 -0.1447999258133414
47.41170469951238 53.89878754096369 13800.0 11383.609302990426 34.447974475653105 -5.140393027456561 44.268344850968845 30.365644010162224 -4.8291413718943055 0.1908001011147485 -0.6571706961376194 0.17633691844251914 0.3427571880754929 1.9881082325388149 0.853967693042534 0.7079250227263161 -0.6986527162803219 0.08917185581619858 0.07134844053291095
40.408289999791386 33.4688599705627 13800.0 11274.290172247061 -151.0900041599858 -21.534392948782095 -27.25290236228954 -15.050614398801823 -12.285068448292279 0.28631111839027745 -0.5828338784076448 0.1877890518385522 -1.302700954945233 1.0602343899611744 -1.7544051531067022 0.6963837585273105 -0.6819208532482647 0.09212146870433437 -0.10699497207597405
38.52520430375156 40.481380961347405 13800.0 11660.640122254681 44.429748191330376 -62.075355448412026 13.53796416293121 13.271130554988119 -35.76790215617057 0.2400514575279134 -0.6590206912846133 0.22737445870702216 1.3257106360950386 -2.822497230990996 -2.0302584896407696 0.6880813571134649 -0.6510612389606972 -0.17178226153349216 -0.14165476254792264
35.39902578683064 34.14787582816113 13800.0 10460.652943570398 -92.64859855088976 -38.76189554322001 -1.2304399119681824 -26.59851563711774 -21.379485660336876 0.26028082551785103 -0.4952928878026388 0.24355023084395153 5.4604735211516 1.138503441083229 -3.9484482298051575 0.5749770055554002 -0.4775678255111811 0.10380987512519893 -0.3029043393226109
38.77089229865776 35.48802496415451 13800.0 10669.860249429104 -115.85170992251493 -45.663468417014506 -10.814561726907298 -22.31956613549774 -25.382713370215324 0.26415617964695504 -0.5230748679514812 0.21260441608310043 2.8785720364440506 3.3737910955509385 1.643438433971302 0.6209120156758968 -0.5595029239933447 0.26262288416386537 0.05930792499367714
33.44220785719478 25.277751970717556 13800.0 10604.578051338067 179.0643224331759 3.753146618115067 -25.220176169572596 0.41189859495890097 1.6546293289763396 0.2804213796848155 -0.560282003089141 0.1423406534044888 0.46542855369753133 -0.03190450187966238 -0.37141289328807864 0.7080191453260644 -0.7052636458243489 0.044400791892898965 -0.043850538264445835
44.87832577202336 51.90569436614471 13800.0 10843.625609131235 -27.57873859097042 -6.95081722105734 45.66979266381022 -23.8540158001841 -6.281486757192071 0.10626459754280315 -0.591941770573049 0.2668129722470537 1.0858184908073387 3.269594209177972 0.6774208157831324 0.6582822673406684 -0.6344949195858975 0.174956472015072 0.011915259749411359
20.373877049158793 16.855532899828212 13800.0 10641.179799138858 125.19892973797594 -66.21410036619574 -3.9185842585935093 5.555167593752912 -15.42380626663898 0.2633971365814053 -0.5987336915259085 0.2184950775549751 -1.2906577437639064 0.20803480171479272 -0.6790141197003234 0.6945597324205203 -0.6915155798492966 0.02271294725388468 -0.06085677244808576
38.84335875046545 44.29900295260734 13800.0 10823.877464178697 23.04942050155753 -38.68218873527845 31.820217486297263 13.539284672025678 -27.68687761900402 0.16120986677602256 -0.6087774385510569 0.21300105276803677 2.1324631630608395 -1.6135280237775813 0.1649248720050282 0.67321446073779 -0.6290993410763029 -0.23915696878904172 -0.015989793102857395
20.062853964163434 26.21819372992558 13800.0 11003.53515558976 -31.775967327422276 15.233967011852942 21.505248248109638 -13.321334000740695 6.889124812905947 0.019296859312451124 -0.7279890637224756 0.21716003310119184 2.1684784089789706 0.12811488633754936 -0.4149333307677214 0.6923197848584587 -0.6882267223078904 -0.0026095207075564637 -0.07512558558492102
45.421574580071876 46.37736335743996 13800.0 10267.74814730023 -77.92055465390128 13.089556596096225 9.45311762576167 -44.17216318647291 10.503256569709029 0.32340249730229187 -0.42462512463505997 0.16611710840236005 0.4573754490302755 -1.236883611916424 -0.24689136131486197 0.6949273159617138 -0.6894861414014978 -0.06905536310586738 -0.0525755847456033
48.411801803116745 54.46325366606919 13800.0 11799.755348580135 27.39607827105472 -29.348192527189056 42.149016582215175 21.844315018826673 -26.693300702704658 0.23065229696645562 -0.6852676010647629 0.2154550108454936 -1.1925368192351973 -2.0470174053228183 0.7646643838629685 0.7311224403975157 -0.7177665739011443 -0.1379729799907509 0.017737672775874756
16.390227086166988 11.353286800368467 13800.0 10579.25048805599 -149.46222037876854 -62.90386629730367 -4.453968186371973 -2.6275451646497374 -10.10719026109299 0.3109563353739104 -0.5789771722793056 0.2282063742945311 -0.9783964365331698 2.4040312583963654 -0.14086888660933375 0.6682546855890453 -0.6506071282879848 0.15071555096389572 -0.02365400875591211
27.967388533944067 33.78142092640827 13800.0 11977.586433508857 -37.02747313890348 -15.105130808734245 26.037483072142905 -19.640232253340503 -8.80313308486758 0.24517793228239754 -0.6985427548822236 0.34292623705108477 -0.9575482885854908 -2.1005019127311195 -0.252747828258176 0.7616143011462235 -0.7533316912460463 -0.1063232378672795 -0.035257279592164126
43.32244545786932 38.7160301615266 13800.0 11844.365105329827 120.12636263241865 11.904770942358825 -19.0139691376913 32.76606166156877 7.986561981818763 0.27265244654283866 -0.6781790251875395 0.1852080988218782 -0.8098639091358384 -2.0932602401162144 -1.9662796562580163 0.7172791582405815 -0.709654084646595 -0.08100790522590405 -0.0657129384644421
41.606973340746556 47.69616424330347 13800.0 10516.776991512259 -36.64705988677623 12.686354501325178 37.33370387123482 -27.774061303246473 10.474739018354295 0.02389146426875132 -0.5991254269335887 0.2556023229682576 1.836978407708428 -0.7835760004791089 -2.2396165651795736 0.6613117844472359 -0.6131334288355491 -0.1100001403058251 -0.2220374829299074
31.46216803533031 36.9862659802589 13800.0 10692.83707214047 -42.23615187513537 6.5437974515070305 27.205508977157407 -24.69974642250742 4.21505386918086 0.28327914067800647 -0.6018580762777308 -0.10583556358480241 5.476406838684799 -0.047786611114441484 -0.3125514516452684 0.6071474641198782 -0.5795810690456362 0.027245217577227046 -0.1788058324280441
40.96663845027085 47.93793561644117 13800.0 11469.31014659319 28.70943279720696 3.1803741441806546 41.98002947397289 22.992378510818746 2.659572699827376 0.18746298255537358 -0.6837202250834135 0.18004476830235072 -0.19642454804658996 -2.0829177120882894 -1.5396641730304041 0.7045968746795102 -0.6826973104962853 -0.15888996951321394 -0.07165972116441569
37.332410788706476 36.98519170910508 13800.0 11745.60817088698 -86.01045490552953 12.572883724897475 2.5115179787159474 -36.010808131257754 8.05098633308879 0.37552988003790355 -0.5970645992626109 0.2119507884199455 -3.4993611698267544 3.0519021178040067 -2.645839659556737 0.6727314554793652 -0.6631900291289547 0.09201414188315318 -0.06542166421628369
41.26467602234174 41.78453794594728 13800.0 11265.639207165623 62.255207830040845 -69.76202922589557 6.728881042903837 12.792320826958395 -39.20492697515101 0.22135161731138925 -0.6103750473130731 0.21104409993218542 0.3880064260498712 -0.5673226629992372 -1.0030893934409966 0.7189860491240574 -0.7041897682742394 -0.06504104375663491 -0.12972035969708837
47.88882387417045 47.86823750869165 13800.0 10414.155110569041 -84.87347252694941 -21.901076371028896 3.968592640716158 -44.23588772216522 -17.85510212999524 0.2533400042198813 -0.46713115191817 0.23233524851471263 -2.3771346811577168 -0.10419258094244717 -1.124564465852673 0.6680660493072215 -0.6601883995312914 0.024389256127675146 -0.09934126809543707
11.590839723005546 17.07757720713302 13800.0 11126.138430357702 -35.27546903215008 10.563008864677096 13.705616205095453 -9.695310108316075 3.130605310127473 0.3456857027024485 -0.4875690750838262 0.39028109358635454 -0.05594131621436549 0.2643343171793611 0.7461990344944595 0.7229562361846246 -0.7203568017072861 0.02984636074836473 0.05348824564674608
17.683006608345774 20.6092147450042 13800.0 10884.586478878166 -47.64074712503697 38.01896202279991 10.939499927417689 -11.997404921562266 12.693673577487349 0.3804766544422654 -0.6072283229748843 -0.0021151015381972154 0.7029135159712154 0.49461869948734727 -0.7336593771461891 0.7101372083208732 -0.7031567132335067 0.07566974716586256 -0.06433957289467951
36.497861246883105 35.61215265275102 13800.0 11576.630184812275 89.38613798276091 -61.03557400936271 0.18476617376921656 17.24478236587153 -31.157804145632575 0.24779481070937037 -0.6463952949950675 0.2179412047326564 2.536164633952497 -1.5832086597977866 -5.323700971235451 0.6311929126066733 -0.5880534220972466 -0.06499750888672527 -0.21993860398559673
39.6942595293744 42.47916025560477 13800.0 10190.962610426886 -62.12693533061016 24.443044829843117 18.07965796610291 -34.18538394579677 17.57738741475944 0.36280982784676263 -0.4266588301998916 0.07895188451504023 1.8694842249482444 1.0421367532822507 -0.10179290645193718 0.6758749501861345 -0.6420266507526953 0.21063074746286414 -0.015601802319658204
32.3381184084591 39.81035198056943 13800.0 11296.490068417179 0.5849299476903161 21.461586712716862 37.0480938936765 0.3782354074433741 14.565706355639419 0.14280419757243035 -0.7206091873722479 0.13602608209421885 -1.772365269790374 1.129070053382347 2.3811577115432923 0.6832079217012971 -0.673511428305477 0.018573964116194178 0.11318316162014692
42.92026144415067 42.15754831999992 13800.0 11140.154416949215 89.8299861359955 12.04436557775188 0.12234020191532748 41.22932387150271 8.796974839503644 0.2174209266570743 -0.6262440228158489 0.14325421113978495 1.1945079488367625 -1.3515128700942778 -0.5937810927604313 0.6990506285725292 -0.6815481604608626 -0.15295945107440345 -0.027700047059157157
29.813983479712967 33.927470108132006 13800.0 11571.737275897749 -52.56321996553148 12.707152873084663 20.118880745716808 -26.279424127640553 7.462957389493811 0.11334772350019755 -0.7893423062663407 0.0333585732000252 -1.15060189387431 -0.1360393407384286 -0.837433207440333 0.7399565634792586 -0.738694235132965 -0.01264795470388821 -0.04131067730219817
48.81334947489977 54.185069286736336 13800.0 11325.175003993749 45.11231967474406 7.475070644991364 37.91447068152718 38.0634139771216 7.049195908349974 0.1913083005068607 -0.6534837771945111 0.15711716073616255 0.6185432719310866 -2.0359580659746603 1.259351712695731 0.6975649874072668 -0.6630103006972404 -0.1861307206080524 0.11121873795265909
48.04447288950677 52.86794893306467 13800.0 11033.444374672617 -9.883930657927321 49.4689091430166 33.84685534043245 -5.897440440667637 40.18246637778412 0.18676002822608623 -0.6665619432523211 0.05127329399185557 0.3198464346894337 -0.2659626848231963 0.17550152954747555 0.7271930646927436 -0.722093001733738 -0.043843147246688155 0.07395423330607762
